month,day,hour,minute,identifier,surface_inside_face_temperature,surface_outside_face_temperature
3,1,0,0,lab_support_18..Face5,22.72734088354868,5.972208698676655
4,1,0,0,lab_support_18..Face5,23.19327544987304,11.855406565729064
5,1,0,0,lab_support_18..Face5,23.973727831942853,19.76939727643584
6,1,0,0,lab_support_18..Face5,24.305212737242023,24.125738983792164
7,1,0,0,lab_support_18..Face5,24.76849068081241,28.868985939258913
8,1,0,0,lab_support_18..Face5,24.580375610653395,26.27872944455933
9,1,0,0,lab_support_18..Face5,24.11922667751014,21.454330918864343
10,1,0,0,lab_support_18..Face5,23.331682255893703,13.898243693549478
11,1,0,0,lab_support_18..Face5,22.56573428814586,6.792510240747188
12,1,0,0,lab_support_18..Face5,22.068125332354157,2.12628962266536
1,1,0,0,lab_support_19..Face0,21.54097366614431,18.0
2,1,0,0,lab_support_19..Face0,21.81033501612717,18.0
3,1,0,0,lab_support_19..Face0,22.233755780990798,18.0
4,1,0,0,lab_support_19..Face0,22.648800080732038,18.0
5,1,0,0,lab_support_19..Face0,23.27889967621373,18.0
6,1,0,0,lab_support_19..Face0,23.562285019121788,18.0
7,1,0,0,lab_support_19..Face0,23.88347570627732,18.0
8,1,0,0,lab_support_19..Face0,23.70678233537131,18.0
9,1,0,0,lab_support_19..Face0,23.303278108916604,18.0
10,1,0,0,lab_support_19..Face0,22.69545004760123,18.0
11,1,0,0,lab_support_19..Face0,22.170362897523837,18.0
12,1,0,0,lab_support_19..Face0,21.78670992254846,18.0
1,1,0,0,lab_support_19..Face1,21.29489750857721,-2.3668537060683748
2,1,0,0,lab_support_19..Face1,21.63069928858327,0.5016285875054697
3,1,0,0,lab_support_19..Face1,22.18610532617449,5.436728151996411
4,1,0,0,lab_support_19..Face1,22.714430630902086,10.860879084704603
5,1,0,0,lab_support_19..Face1,23.569601254407907,17.888417177558157
6,1,0,0,lab_support_19..Face1,23.976108458699795,21.754213271930965
7,1,0,0,lab_support_19..Face1,24.42828296689625,26.564278050631945
8,1,0,0,lab_support_19..Face1,24.22226126929416,24.193783904792244
9,1,0,0,lab_support_19..Face1,23.695741415686044,20.060296419641876
10,1,0,0,lab_support_19..Face1,22.912531565784292,13.261119554110078
11,1,0,0,lab_support_19..Face1,22.20268898390953,6.7999244088224255
12,1,0,0,lab_support_19..Face1,21.681436018178093,2.427399724049076
1,1,0,0,lab_support_19..Face1_Glz0,13.439066160731326,1.632050140186134
2,1,0,0,lab_support_19..Face1_Glz0,14.495615102834646,3.7870167487381226
3,1,0,0,lab_support_19..Face1_Glz0,16.401772567906278,7.63401333019637
4,1,0,0,lab_support_19..Face1_Glz0,18.476715795033023,11.83442774544654
5,1,0,0,lab_support_19..Face1_Glz0,21.4059447945941,17.519870330114678
6,1,0,0,lab_support_19..Face1_Glz0,23.013298288495324,20.757622494047126
7,1,0,0,lab_support_19..Face1_Glz0,24.989527034257243,24.64256471259344
8,1,0,0,lab_support_19..Face1_Glz0,24.07547100433529,22.987054345198988
9,1,0,0,lab_support_19..Face1_Glz0,22.289512575946006,19.735812622558914
10,1,0,0,lab_support_19..Face1_Glz0,19.45652909322937,14.363336727150825
11,1,0,0,lab_support_19..Face1_Glz0,16.889882242865433,9.229289563630036
12,1,0,0,lab_support_19..Face1_Glz0,15.088163306678936,5.494639269951405
1,1,0,0,lab_support_19..Face1_Glz1,13.439512778818289,1.6681441441210676
2,1,0,0,lab_support_19..Face1_Glz1,14.491158834223464,3.8181394284058503
3,1,0,0,lab_support_19..Face1_Glz1,16.37556409261644,7.633403961738558
4,1,0,0,lab_support_19..Face1_Glz1,18.444051916340182,11.823933561678475
5,1,0,0,lab_support_19..Face1_Glz1,21.34739605685745,17.472975561084187
6,1,0,0,lab_support_19..Face1_Glz1,22.960174735236382,20.71533584910732
7,1,0,0,lab_support_19..Face1_Glz1,24.931246232061987,24.592768749621715
8,1,0,0,lab_support_19..Face1_Glz1,24.034772750184796,22.95877249448174
9,1,0,0,lab_support_19..Face1_Glz1,22.255474417735705,19.72273429871982
10,1,0,0,lab_support_19..Face1_Glz1,19.43870899037984,14.373527115351877
11,1,0,0,lab_support_19..Face1_Glz1,16.891727336232954,9.265902416250713
12,1,0,0,lab_support_19..Face1_Glz1,15.09532013032294,5.54010360113426
1,1,0,0,lab_support_19..Face2,22.175723354286482,22.404350002986483
2,1,0,0,lab_support_19..Face2,22.399196546391188,22.562311626900275
3,1,0,0,lab_support_19..Face2,22.765267212925583,22.826768202743892
4,1,0,0,lab_support_19..Face2,23.08705428511882,23.027903952730853
5,1,0,0,lab_support_19..Face2,23.712821194905377,23.57992505553896
6,1,0,0,lab_support_19..Face2,24.012691592596482,23.880393082718495
7,1,0,0,lab_support_19..Face2,24.32081503045397,24.162187358177498
8,1,0,0,lab_support_19..Face2,24.193134081385335,24.081513311612035
9,1,0,0,lab_support_19..Face2,23.786490850151683,23.70145118230361
10,1,0,0,lab_support_19..Face2,23.227732514974157,23.228273560390495
11,1,0,0,lab_support_19..Face2,22.74906578141952,22.850159469438974
12,1,0,0,lab_support_19..Face2,22.385428278802586,22.557641667330124
1,1,0,0,lab_support_19..Face3,21.48613278574455,20.093856146731262
2,1,0,0,lab_support_19..Face3,21.733228281334842,20.332477547192173
3,1,0,0,lab_support_19..Face3,22.15128465780696,20.76970407487576
4,1,0,0,lab_support_19..Face3,22.559022894301094,21.262403472154464
5,1,0,0,lab_support_19..Face3,23.35473413153682,22.372634847589225
6,1,0,0,lab_support_19..Face3,23.762398704673412,23.029211907579956
7,1,0,0,lab_support_19..Face3,24.185893926048852,23.692204788412894
8,1,0,0,lab_support_19..Face3,24.017643256845115,23.47032246489224
9,1,0,0,lab_support_19..Face3,23.506177095322467,22.753176871178916
10,1,0,0,lab_support_19..Face3,22.783424631602074,21.745598744362994
11,1,0,0,lab_support_19..Face3,22.170162390049242,20.921586827600112
12,1,0,0,lab_support_19..Face3,21.74105124422442,20.406746074369483
1,1,0,0,lab_support_19..Face4,22.32063267120098,22.86577271724184
2,1,0,0,lab_support_19..Face4,22.544144635577968,23.027968270866456
3,1,0,0,lab_support_19..Face4,22.907674156456814,23.290317489121602
4,1,0,0,lab_support_19..Face4,23.227953596291904,23.48925515025447
5,1,0,0,lab_support_19..Face4,23.826177038900916,23.957182925102472
6,1,0,0,lab_support_19..Face4,24.0980778175317,24.168109493673466
7,1,0,0,lab_support_19..Face4,24.371522514112204,24.339881962813013
8,1,0,0,lab_support_19..Face4,24.254478156202456,24.293051194107605
9,1,0,0,lab_support_19..Face4,23.880154230435355,24.013052741877754
10,1,0,0,lab_support_19..Face4,23.354805982168692,23.63886397346354
11,1,0,0,lab_support_19..Face4,22.89152547770121,23.306070445803496
12,1,0,0,lab_support_19..Face4,22.53097496959776,23.02126029535376
1,1,0,0,lab_support_19..Face5,21.980138672673025,21.795586374273576
2,1,0,0,lab_support_19..Face5,22.247297638410533,22.09266485037941
3,1,0,0,lab_support_19..Face5,22.676015249775695,22.56017214308395
4,1,0,0,lab_support_19..Face5,23.06712073628594,22.991706869801895
5,1,0,0,lab_support_19..Face5,23.733793574851628,23.67658271074241
6,1,0,0,lab_support_19..Face5,24.03419181229174,23.976510937169845
7,1,0,0,lab_support_19..Face5,24.364757741962055,24.329850370482315
8,1,0,0,lab_support_19..Face5,24.206670015977487,24.144152778570774
9,1,0,0,lab_support_19..Face5,23.78189488064013,23.705249980662042
10,1,0,0,lab_support_19..Face5,23.169302566938505,23.057301022316242
11,1,0,0,lab_support_19..Face5,22.626650275957953,22.474235050485667
12,1,0,0,lab_support_19..Face5,22.221012702777557,22.048860331501732
1,1,0,0,lab_support_19..Face6,21.561942584977686,-2.5438545457556017
2,1,0,0,lab_support_19..Face6,21.89458822570214,0.6534950862894828
3,1,0,0,lab_support_19..Face6,22.440890610502837,5.969867468685799
4,1,0,0,lab_support_19..Face6,22.95724617880173,11.85354616606117
5,1,0,0,lab_support_19..Face6,23.824923243436427,19.768174918291546
6,1,0,0,lab_support_19..Face6,24.242815515691877,24.125234789305466
7,1,0,0,lab_support_19..Face6,24.700635935902653,28.868487461957802
8,1,0,0,lab_support_19..Face6,24.478246123562872,26.277991003543452
9,1,0,0,lab_support_19..Face6,23.90920985276528,21.452384953591668
10,1,0,0,lab_support_19..Face6,23.10298638765101,13.896450111780048
11,1,0,0,lab_support_19..Face6,22.400528354990495,6.790996495587462
12,1,0,0,lab_support_19..Face6,21.89290457360186,2.124658540544033
1,1,0,0,lab_support_20..Face0,21.819238572136033,18.0
2,1,0,0,lab_support_20..Face0,22.114985414546403,18.0
3,1,0,0,lab_support_20..Face0,22.556824430856967,18.0
4,1,0,0,lab_support_20..Face0,22.905395539753556,18.0
5,1,0,0,lab_support_20..Face0,23.41424736522324,18.0
6,1,0,0,lab_support_20..Face0,23.57616600251409,18.0
7,1,0,0,lab_support_20..Face0,23.875835827594802,18.0
8,1,0,0,lab_support_20..Face0,23.732628266366422,18.0
9,1,0,0,lab_support_20..Face0,23.455021185344282,18.0
10,1,0,0,lab_support_20..Face0,22.89089471779069,18.0
11,1,0,0,lab_support_20..Face0,22.341216380004177,18.0
12,1,0,0,lab_support_20..Face0,21.988771547863745,18.0
1,1,0,0,lab_support_20..Face1,21.483256087723632,-1.5599437595584187
2,1,0,0,lab_support_20..Face1,21.84327876922903,1.5987707413340146
3,1,0,0,lab_support_20..Face1,22.407320404810303,6.886824852685073
4,1,0,0,lab_support_20..Face1,22.890012248500838,12.370497014286139
5,1,0,0,lab_support_20..Face1,23.643848526356237,19.475984087772947
6,1,0,0,lab_support_20..Face1,23.960541368902888,23.198892106537496
7,1,0,0,lab_support_20..Face1,24.390335683641595,28.227688754409492
8,1,0,0,lab_support_20..Face1,24.205206054071187,25.831566890477607
9,1,0,0,lab_support_20..Face1,23.77694370625028,21.803576356483887
10,1,0,0,lab_support_20..Face1,23.034670944716353,14.51717788475414
11,1,0,0,lab_support_20..Face1,22.307822475291932,7.526123833750906
12,1,0,0,lab_support_20..Face1,21.812296120670005,3.0090960588800577
1,1,0,0,lab_support_20..Face1_Glz0,13.889216919652444,2.1775675611909473
2,1,0,0,lab_support_20..Face1_Glz0,15.015092879835956,4.370276629823883
3,1,0,0,lab_support_20..Face1_Glz0,16.99717086829629,8.310545819296665
4,1,0,0,lab_support_20..Face1_Glz0,18.97593833648224,12.395822454767254
5,1,0,0,lab_support_20..Face1_Glz0,21.808836152146892,18.02847097355431
6,1,0,0,lab_support_20..Face1_Glz0,23.295204373265896,21.169761773973665
7,1,0,0,lab_support_20..Face1_Glz0,25.307745538669366,25.125171189985178
8,1,0,0,lab_support_20..Face1_Glz0,24.45709674121293,23.539703628915884
9,1,0,0,lab_support_20..Face1_Glz0,22.82760630724032,20.441423720318728
10,1,0,0,lab_support_20..Face1_Glz0,19.96686030152122,14.974658587124198
11,1,0,0,lab_support_20..Face1_Glz0,17.26073520910847,9.667427389820165
12,1,0,0,lab_support_20..Face1_Glz0,15.450486650374561,5.91535804291333
1,1,0,0,lab_support_20..Face2,22.23310053789547,22.238033728992
2,1,0,0,lab_support_20..Face2,22.503521608006395,22.509136400195217
3,1,0,0,lab_support_20..Face2,22.916303393715655,22.92421014049037
4,1,0,0,lab_support_20..Face2,23.247138900217312,23.257987644222926
5,1,0,0,lab_support_20..Face2,23.803392268664055,23.817100629530145
6,1,0,0,lab_support_20..Face2,24.01647606329188,24.030918267460915
7,1,0,0,lab_support_20..Face2,24.307648610120083,24.321372980449304
8,1,0,0,lab_support_20..Face2,24.182068999376106,24.194226106354055
9,1,0,0,lab_support_20..Face2,23.85970949887459,23.86877665267943
10,1,0,0,lab_support_20..Face2,23.31669651950568,23.32491984572263
11,1,0,0,lab_support_20..Face2,22.78954019735282,22.79820040082907
12,1,0,0,lab_support_20..Face2,22.421129146516982,22.427989530333498
1,1,0,0,lab_support_20..Face3,22.474414038814125,22.927264718392607
2,1,0,0,lab_support_20..Face3,22.70861168326855,23.093491148647814
3,1,0,0,lab_support_20..Face3,23.069081991440605,23.356552361111465
4,1,0,0,lab_support_20..Face3,23.350290944157535,23.54289078992564
5,1,0,0,lab_support_20..Face3,23.862830681057275,23.98834484475727
6,1,0,0,lab_support_20..Face3,24.063875812608494,24.180068330929785
7,1,0,0,lab_support_20..Face3,24.311130112772574,24.34679487409651
8,1,0,0,lab_support_20..Face3,24.213739831101837,24.306487920144285
9,1,0,0,lab_support_20..Face3,23.918023425073716,24.048307376845585
10,1,0,0,lab_support_20..Face3,23.44030532441114,23.685492538312857
11,1,0,0,lab_support_20..Face3,22.979969642998736,23.34954963802024
12,1,0,0,lab_support_20..Face3,22.6447501144217,23.070458418424355
1,1,0,0,lab_support_20..Face4,22.23831046909658,22.25385526208923
2,1,0,0,lab_support_20..Face4,22.5104945884737,22.532388980575213
3,1,0,0,lab_support_20..Face4,22.9253423177996,22.956314276885077
4,1,0,0,lab_support_20..Face4,23.25744471622215,23.29572276803892
5,1,0,0,lab_support_20..Face4,23.81672334024201,23.867268627258394
6,1,0,0,lab_support_20..Face4,24.030926445260892,24.085781910615697
7,1,0,0,lab_support_20..Face4,24.324274731201022,24.38564788707264
8,1,0,0,lab_support_20..Face4,24.198615183647934,24.257588001637735
9,1,0,0,lab_support_20..Face4,23.87527173473452,23.927427527023767
10,1,0,0,lab_support_20..Face4,23.328741489592154,23.368677769856554
11,1,0,0,lab_support_20..Face4,22.7973935065804,22.82513199897165
12,1,0,0,lab_support_20..Face4,22.426853566531854,22.446329033418582
1,1,0,0,lab_support_20..Face5,21.773234105727315,-2.5420564388868043
2,1,0,0,lab_support_20..Face5,22.126558444626593,0.6554276982366851
3,1,0,0,lab_support_20..Face5,22.673118455690854,5.971820316338174
4,1,0,0,lab_support_20..Face5,23.139066030687673,11.855008110612037
5,1,0,0,lab_support_20..Face5,23.89638195764736,19.768812526209818
6,1,0,0,lab_support_20..Face5,24.218067788047765,24.125056041070284
7,1,0,0,lab_support_20..Face5,24.641839274459294,28.86796762382347
8,1,0,0,lab_support_20..Face5,24.44664506561629,26.277704577395863
9,1,0,0,lab_support_20..Face5,23.98561230375434,21.453165387571183
10,1,0,0,lab_support_20..Face5,23.236951863631486,13.897498500975367
11,1,0,0,lab_support_20..Face5,22.529575279645403,6.792214794922672
12,1,0,0,lab_support_20..Face5,22.052414677139648,2.1260695623207284
1,1,0,0,lab_support_21..Face0,21.845588518727364,18.0
2,1,0,0,lab_support_21..Face0,22.15479947141806,18.0
3,1,0,0,lab_support_21..Face0,22.61400255423748,18.0
4,1,0,0,lab_support_21..Face0,22.975931040837445,18.0
5,1,0,0,lab_support_21..Face0,23.50609872755348,18.0
6,1,0,0,lab_support_21..Face0,23.675894912783154,18.0
7,1,0,0,lab_support_21..Face0,23.989375310949825,18.0
8,1,0,0,lab_support_21..Face0,23.842913157630626,18.0
9,1,0,0,lab_support_21..Face0,23.555220595886652,18.0
10,1,0,0,lab_support_21..Face0,22.967922279165357,18.0
11,1,0,0,lab_support_21..Face0,22.39198465238305,18.0
12,1,0,0,lab_support_21..Face0,22.02354934195008,18.0
1,1,0,0,lab_support_21..Face1,22.25385526208923,22.23831046909658
2,1,0,0,lab_support_21..Face1,22.532388980575213,22.5104945884737
3,1,0,0,lab_support_21..Face1,22.956314276885077,22.9253423177996
4,1,0,0,lab_support_21..Face1,23.29572276803892,23.25744471622215
5,1,0,0,lab_support_21..Face1,23.867268627258394,23.81672334024201
6,1,0,0,lab_support_21..Face1,24.085781910615697,24.030926445260892
7,1,0,0,lab_support_21..Face1,24.38564788707264,24.324274731201022
8,1,0,0,lab_support_21..Face1,24.257588001637735,24.198615183647934
9,1,0,0,lab_support_21..Face1,23.927427527023767,23.87527173473452
10,1,0,0,lab_support_21..Face1,23.368677769856554,23.328741489592154
11,1,0,0,lab_support_21..Face1,22.82513199897165,22.7973935065804
12,1,0,0,lab_support_21..Face1,22.446329033418582,22.426853566531854
1,1,0,0,lab_support_21..Face2,22.4835622104273,22.9270091901144
2,1,0,0,lab_support_21..Face2,22.728019519628635,23.096374759389295
3,1,0,0,lab_support_21..Face2,23.103302814855294,23.36399876450032
4,1,0,0,lab_support_21..Face2,23.396980659137842,23.554404064299433
5,1,0,0,lab_support_21..Face2,23.929175539842667,24.006198293601695
6,1,0,0,lab_support_21..Face2,24.13749432372192,24.200468610059897
7,1,0,0,lab_support_21..Face2,24.395843718234726,24.3706236837925
8,1,0,0,lab_support_21..Face2,24.293987552601056,24.328924041998874
9,1,0,0,lab_support_21..Face2,23.98719147719132,24.067203423613883
10,1,0,0,lab_support_21..Face2,23.48948172599248,23.6981292870249
11,1,0,0,lab_support_21..Face2,23.009183584697332,23.35588447710973
12,1,0,0,lab_support_21..Face2,22.66073657759016,23.07257098185832
1,1,0,0,lab_support_21..Face3,22.300561610767183,22.39654112954599
2,1,0,0,lab_support_21..Face3,22.57854294723528,22.66861017628856
3,1,0,0,lab_support_21..Face3,23.004556991145364,23.093611144286
4,1,0,0,lab_support_21..Face3,23.34638074787337,23.43547556111432
5,1,0,0,lab_support_21..Face3,23.92256910803189,24.015718107932678
6,1,0,0,lab_support_21..Face3,24.142407520635167,24.237368230219978
7,1,0,0,lab_support_21..Face3,24.438731869235053,24.521992068850913
8,1,0,0,lab_support_21..Face3,24.311220091401395,24.396826832802102
9,1,0,0,lab_support_21..Face3,23.97825001554148,24.05898577129643
10,1,0,0,lab_support_21..Face3,23.41972769499737,23.50743836131959
11,1,0,0,lab_support_21..Face3,22.877805699552628,22.97875902384578
12,1,0,0,lab_support_21..Face3,22.49545097177632,22.59410776623392
1,1,0,0,lab_support_21..Face4,21.530029583415633,-1.3691088909546532
2,1,0,0,lab_support_21..Face4,21.898337802252325,1.7929480078134838
3,1,0,0,lab_support_21..Face4,22.474107802052433,7.071013325076466
4,1,0,0,lab_support_21..Face4,22.96376362900943,12.505778734887553
5,1,0,0,lab_support_21..Face4,23.733055549475424,19.586388709289157
6,1,0,0,lab_support_21..Face4,24.053655381815627,23.28755260281436
7,1,0,0,lab_support_21..Face4,24.491394967857016,28.334781909266475
8,1,0,0,lab_support_21..Face4,24.305133934931668,25.97121848305863
9,1,0,0,lab_support_21..Face4,23.87120466434672,22.006555130774668
10,1,0,0,lab_support_21..Face4,23.112848687553544,14.712811388293275
11,1,0,0,lab_support_21..Face4,22.368289723788198,7.681196867225995
12,1,0,0,lab_support_21..Face4,21.861908441834007,3.1699219061687716
1,1,0,0,lab_support_21..Face4_Glz0,13.940265161147599,2.208830094948526
2,1,0,0,lab_support_21..Face4_Glz0,15.074178667930259,4.403271554115592
3,1,0,0,lab_support_21..Face4_Glz0,17.063570152335462,8.343436875144057
4,1,0,0,lab_support_21..Face4_Glz0,19.046826545837362,12.428737572608338
5,1,0,0,lab_support_21..Face4_Glz0,21.89146552277773,18.06628507180317
6,1,0,0,lab_support_21..Face4_Glz0,23.37918371987624,21.207183742001195
7,1,0,0,lab_support_21..Face4_Glz0,25.39905831697307,25.16808999656332
8,1,0,0,lab_support_21..Face4_Glz0,24.55025995924407,23.586904285652576
9,1,0,0,lab_support_21..Face4_Glz0,22.91585860721199,20.486626183892138
10,1,0,0,lab_support_21..Face4_Glz0,20.04407279516469,15.014398286900093
11,1,0,0,lab_support_21..Face4_Glz0,17.321412493071463,9.6982381752176
12,1,0,0,lab_support_21..Face4_Glz0,15.502615869208823,5.942219682840712
1,1,0,0,lab_support_21..Face5,21.797623089382302,-2.541804020765176
2,1,0,0,lab_support_21..Face5,22.16423533598033,0.6557073877455954
3,1,0,0,lab_support_21..Face5,22.729283414639767,5.9722529038486485
4,1,0,0,lab_support_21..Face5,23.210286466059603,11.855530079323323
5,1,0,0,lab_support_21..Face5,23.992389102889646,19.76958775752193
6,1,0,0,lab_support_21..Face5,24.32270176350992,24.12593456996196
7,1,0,0,lab_support_21..Face5,24.76054743810568,28.868958496317905
8,1,0,0,lab_support_21..Face5,24.559834189973646,26.278604667936126
9,1,0,0,lab_support_21..Face5,24.084610905967107,21.45405774420298
